onset	duration	trial_type	value
8.7	28.8	Chinese	01
53.3	29.696	Chinese	37
96.6	29.363	Chinese	31
132	6	behavioral	n/a
142.6	28.8	Chinese	09
187.8	29.83	Chinese	43
229.7	29.043	Chinese	52
267	6	behavioral	n/a
276	28.795	Chinese	26
322	28.795	Chinese	19
365.3	30.17	Chinese	44
402	6	behavioral	n/a
412.2	31.212	Chinese	55
455.2	31.212	Chinese	59
499.8	28.8	Chinese	08
537	6	behavioral	n/a
